ts tx ty tz qx qy qz qw agent ref_KF_ts
1403715302.612143 0.280846089 0.006817572 -0.018803872 0.028896008 -0.440227985 -0.161662564 0.882739842 0 1403715301.962143
1403715302.662143 0.281534940 0.007802058 -0.021150135 0.026376564 -0.439341813 -0.159428462 0.883666039 0 1403715302.662143
1403715302.712143 0.282027692 0.008590829 -0.023322396 0.022685753 -0.439488530 -0.156266540 0.884260178 0 1403715302.662143
1403715302.762143 0.282580793 0.009513415 -0.025331922 0.019268677 -0.439576834 -0.154584259 0.884592950 0 1403715302.662143
1403715302.812143 0.283132166 0.010572787 -0.027441368 0.014760697 -0.439250857 -0.153855667 0.884968579 0 1403715302.662143
1403715302.862143 0.283476442 0.011520803 -0.029161021 0.010618951 -0.438632846 -0.155348614 0.885073662 0 1403715302.662143
1403715302.912143 0.283613026 0.012692962 -0.030823067 0.006735187 -0.439671814 -0.156374335 0.884415329 0 1403715302.662143
1403715302.962143 0.283662677 0.013923667 -0.032703981 0.004015794 -0.441661209 -0.158314794 0.883094430 0 1403715302.662143
1403715303.012143 0.283750266 0.014679160 -0.034578584 0.001335306 -0.444710523 -0.162424624 0.880822957 0 1403715302.662143
1403715303.062143 0.283565760 0.015634447 -0.036058493 -0.000556977 -0.450010657 -0.165681526 0.877519071 0 1403715302.662143
1403715303.112143 0.283248693 0.016708992 -0.037583351 -0.001353945 -0.456431448 -0.170311332 0.873305559 0 1403715302.662143
1403715303.162143 0.283149719 0.017645575 -0.038883485 -0.000536591 -0.464926928 -0.175357059 0.867809057 0 1403715302.662143
1403715303.212143 0.282612026 0.018427055 -0.040077999 0.001943745 -0.474952161 -0.179895267 0.861425757 0 1403715302.662143
1403715303.262143 0.281970710 0.019061361 -0.041241765 0.007620862 -0.486422628 -0.183666065 0.854167283 0 1403715302.662143
1403715303.312143 0.280944020 0.019777134 -0.042318448 0.014561045 -0.498066008 -0.188120931 0.846362114 0 1403715302.662143
1403715303.362143 0.280427784 0.020605061 -0.043270826 0.022254994 -0.510719121 -0.193495750 0.837394953 0 1403715302.662143
1403715303.412143 0.279585779 0.021378011 -0.044431150 0.029228013 -0.522271633 -0.198766261 0.828776300 0 1403715302.662143
1403715303.462143 0.278418601 0.021964803 -0.045466885 0.033739358 -0.533457398 -0.204679966 0.819994569 0 1403715302.662143
1403715303.512143 0.277571201 0.022542529 -0.046589747 0.036341839 -0.545121908 -0.209928975 0.810833693 0 1403715302.662143
1403715303.562143 0.276444435 0.023263790 -0.047554240 0.040680241 -0.556292176 -0.214976087 0.801666617 0 1403715302.662143
1403715303.612143 0.275260806 0.023467831 -0.048896924 0.039671723 -0.568540812 -0.217343405 0.792432547 0 1403715302.662143
1403715303.662143 0.274239659 0.024172068 -0.050179914 0.040839322 -0.581681252 -0.217806086 0.782649100 0 1403715303.662143
1403715303.712143 0.273004204 0.024717495 -0.051739350 0.039938603 -0.593915105 -0.218984231 0.773120821 0 1403715303.662143
1403715303.762143 0.271866888 0.025510184 -0.053049162 0.039899129 -0.606481314 -0.218871176 0.763337433 0 1403715303.662143
1403715303.812143 0.270766258 0.025905862 -0.054374442 0.040304847 -0.618245840 -0.220473632 0.753351808 0 1403715303.662143
1403715303.862143 0.269649386 0.026623227 -0.055897802 0.040854584 -0.629799187 -0.219764799 0.743900120 0 1403715303.662143
1403715303.912143 0.268868834 0.027041122 -0.057125017 0.040928055 -0.639842153 -0.219374001 0.735392392 0 1403715303.912143
1403715303.962143 0.267926872 0.027735688 -0.058251217 0.041730646 -0.647848487 -0.219387755 0.728299379 0 1403715303.912143
1403715304.012143 0.267051220 0.028321028 -0.059695408 0.041607954 -0.653687179 -0.220544979 0.722718358 0 1403715303.912143
1403715304.062143 0.266437620 0.028943285 -0.060820639 0.041557424 -0.658852160 -0.220712781 0.717964292 0 1403715303.912143
1403715304.112143 0.265549868 0.029505454 -0.062094137 0.040466677 -0.662794828 -0.219919071 0.714633524 0 1403715304.112143
1403715304.162143 0.264842987 0.030084953 -0.063231915 0.040413879 -0.665835083 -0.219119474 0.712051332 0 1403715304.112143
1403715304.212143 0.264473975 0.030654483 -0.064163566 0.039585240 -0.667715549 -0.219651639 0.710170507 0 1403715304.112143
1403715304.262143 0.264049858 0.031416774 -0.065073878 0.037920725 -0.668512642 -0.220383152 0.709284306 0 1403715304.112143
1403715304.312143 0.263734698 0.032127090 -0.065782279 0.036007579 -0.668815315 -0.221694723 0.708689690 0 1403715304.112143
1403715304.362143 0.263400972 0.032838717 -0.066449732 0.034259193 -0.668195605 -0.222794950 0.709015846 0 1403715304.112143
1403715304.412143 0.263196051 0.033678025 -0.067005634 0.032974690 -0.667302191 -0.223974556 0.709546387 0 1403715304.112143
1403715304.462143 0.263025612 0.034380607 -0.067412585 0.032412864 -0.665875971 -0.225038961 0.710574567 0 1403715304.112143
1403715304.512143 0.262971729 0.035078906 -0.067794427 0.035083234 -0.663499236 -0.226880893 0.712083638 0 1403715304.512143
1403715304.562143 0.262796968 0.036246203 -0.068018213 0.037080340 -0.661053240 -0.228391990 0.713772297 0 1403715304.512143
1403715304.612143 0.262659699 0.037664346 -0.068015814 0.039030604 -0.658862293 -0.229230836 0.715423226 0 1403715304.512143
1403715304.662143 0.262626976 0.039272755 -0.067999706 0.040713258 -0.657313883 -0.227881640 0.717182636 0 1403715304.512143
1403715304.712143 0.262595296 0.040707953 -0.067957133 0.041668791 -0.655431211 -0.228137195 0.718767822 0 1403715304.512143
1403715304.762143 0.262605399 0.042252108 -0.067789689 0.042111363 -0.653328955 -0.229410052 0.720249295 0 1403715304.762143
1403715304.812143 0.262645930 0.043725386 -0.067757651 0.042498078 -0.651750982 -0.229548946 0.721610665 0 1403715304.762143
1403715304.862143 0.262803793 0.044823647 -0.068017036 0.042110793 -0.649665356 -0.230679914 0.723151803 0 1403715304.762143
1403715304.912143 0.263080567 0.045557983 -0.068105221 0.042103324 -0.648374379 -0.231778085 0.723959267 0 1403715304.762143
1403715304.962143 0.263414979 0.046079651 -0.068599492 0.040953323 -0.647121549 -0.232421234 0.724939346 0 1403715304.762143
1403715305.012143 0.263684303 0.046207093 -0.069183901 0.040793467 -0.646472216 -0.232898429 0.725374401 0 1403715304.762143
1403715305.062143 0.264172375 0.046219580 -0.069892526 0.039388869 -0.646323502 -0.232497782 0.725712955 0 1403715304.762143
1403715305.112143 0.264538765 0.045819186 -0.070720226 0.038328279 -0.646256089 -0.232556164 0.725811064 0 1403715305.112143
1403715305.162143 0.264906287 0.045536645 -0.071662471 0.037287228 -0.645920336 -0.233236536 0.725945830 0 1403715305.112143
1403715305.212143 0.265358448 0.045231715 -0.072524220 0.034883719 -0.646131217 -0.233724132 0.725720823 0 1403715305.112143
1403715305.262143 0.265709251 0.045041218 -0.073197260 0.033398785 -0.646657407 -0.233784959 0.725302279 0 1403715305.112143
1403715305.312143 0.266056180 0.044822745 -0.073983476 0.032598898 -0.646772027 -0.234741673 0.724927306 0 1403715305.312143
1403715305.362143 0.266416192 0.044685401 -0.074785113 0.030528750 -0.647291064 -0.235336244 0.724361300 0 1403715305.312143
1403715305.412143 0.266769946 0.044467963 -0.075383991 0.030419266 -0.647962034 -0.236831963 0.723277628 0 1403715305.312143
1403715305.462143 0.267035574 0.044324197 -0.076135874 0.031340413 -0.649225891 -0.236825272 0.722106218 0 1403715305.312143
1403715305.512143 0.267565012 0.043895863 -0.076895580 0.031845544 -0.651364565 -0.235994861 0.720427990 0 1403715305.512143
1403715305.562143 0.267876804 0.043034941 -0.077853605 0.032366753 -0.653176904 -0.236485898 0.718600512 0 1403715305.512143
1403715305.612143 0.268236876 0.041953884 -0.078899011 0.032283083 -0.654890418 -0.237466782 0.716718853 0 1403715305.512143
1403715305.662143 0.268668085 0.040332854 -0.080077499 0.032920200 -0.657025039 -0.237605780 0.714687347 0 1403715305.512143
1403715305.712143 0.268945605 0.038384818 -0.081330001 0.030072095 -0.659438491 -0.236177519 0.713061512 0 1403715305.712143
1403715305.762143 0.269321620 0.036402650 -0.082628310 0.030141499 -0.661183715 -0.236277357 0.711407483 0 1403715305.712143
1403715305.812143 0.269583672 0.034396514 -0.083854318 0.029440800 -0.662565291 -0.236602366 0.710042179 0 1403715305.712143
1403715305.862143 0.269829392 0.032597646 -0.085022032 0.029601447 -0.663057387 -0.237653375 0.709224641 0 1403715305.712143
1403715305.912143 0.270281196 0.030787393 -0.086066544 0.029093025 -0.663205385 -0.238912821 0.708683908 0 1403715305.912143
1403715305.962143 0.270519674 0.028978422 -0.087098479 0.029325182 -0.663327157 -0.239872590 0.708236039 0 1403715305.912143
1403715306.012143 0.270750582 0.027195282 -0.088126421 0.028842609 -0.663165569 -0.240634993 0.708148539 0 1403715305.912143
1403715306.062143 0.271012992 0.025562465 -0.088779867 0.028561443 -0.663008749 -0.242194340 0.707775056 0 1403715306.062143
1403715306.112143 0.271186680 0.024043500 -0.089533925 0.026967732 -0.662624598 -0.243516862 0.707743585 0 1403715306.062143
1403715306.162143 0.271286130 0.022458225 -0.090398163 0.023259813 -0.663287759 -0.241685197 0.707881808 0 1403715306.062143
1403715306.212143 0.271333218 0.020932950 -0.091048181 0.020666931 -0.664488912 -0.236447901 0.708604157 0 1403715306.062143
1403715306.262143 0.271452963 0.019482762 -0.091593534 0.018651692 -0.665361285 -0.229533345 0.710113406 0 1403715306.262143
1403715306.312143 0.271361023 0.018041223 -0.092048198 0.016894057 -0.665808976 -0.220812887 0.712498963 0 1403715306.262143
1403715306.362143 0.271218896 0.016310625 -0.092258155 0.015602876 -0.665259361 -0.212493584 0.715564907 0 1403715306.262143
1403715306.412143 0.271245867 0.014726065 -0.092221707 0.016705656 -0.664065599 -0.202743948 0.719467044 0 1403715306.262143
1403715306.462143 0.271236777 0.013111591 -0.092073947 0.018360946 -0.660734534 -0.195588022 0.724457085 0 1403715306.462143
1403715306.512143 0.271346271 0.011362165 -0.091495633 0.020982206 -0.655932069 -0.190106973 0.730186462 0 1403715306.462143
1403715306.562143 0.271432638 0.009542264 -0.090920106 0.024454402 -0.649373412 -0.185969517 0.736974597 0 1403715306.462143
1403715306.612143 0.271886230 0.007455349 -0.089971662 0.028510507 -0.642381132 -0.180652857 0.744243443 0 1403715306.462143
1403715306.662143 0.272209376 0.005772077 -0.089034751 0.034314558 -0.633710206 -0.176285073 0.752434373 0 1403715306.662143
1403715306.712143 0.272869706 0.003771510 -0.087667704 0.040975709 -0.624021471 -0.174150601 0.760650992 0 1403715306.662143
1403715306.762143 0.273720920 0.001920313 -0.086335838 0.048025526 -0.612539411 -0.173715547 0.769618094 0 1403715306.662143
1403715306.812143 0.274772108 -0.000001565 -0.084678128 0.056590278 -0.601788640 -0.170772612 0.778128982 0 1403715306.662143
1403715306.862143 0.276112765 -0.002067059 -0.083185107 0.064911194 -0.589943171 -0.168430969 0.787010014 0 1403715306.662143
1403715306.912143 0.277735621 -0.004081253 -0.081462756 0.072861761 -0.577056468 -0.168219805 0.795863807 0 1403715306.912143
1403715306.962143 0.279531687 -0.005759884 -0.079883084 0.079685844 -0.562415957 -0.171143278 0.805014551 0 1403715306.912143
1403715307.012143 0.281772733 -0.007121556 -0.078043550 0.086540826 -0.547090709 -0.175332636 0.813917100 0 1403715306.912143
1403715307.062143 0.284214526 -0.008141719 -0.076490223 0.090991132 -0.531697869 -0.179375887 0.822704256 0 1403715306.912143
1403715307.112143 0.286791742 -0.009107508 -0.075017318 0.090493836 -0.516583443 -0.183970273 0.831328690 0 1403715306.912143
1403715307.162143 0.289300829 -0.009204827 -0.073558614 0.087648951 -0.501206636 -0.188346922 0.840020895 0 1403715306.912143
1403715307.212143 0.291996837 -0.009067588 -0.071843922 0.084296159 -0.487089008 -0.191527739 0.847912550 0 1403715306.912143
1403715307.262143 0.294464707 -0.008309670 -0.070686772 0.081098288 -0.472506613 -0.194892541 0.855673790 0 1403715306.912143
1403715307.312143 0.297197461 -0.007381078 -0.069660395 0.076966606 -0.459228605 -0.195841119 0.863036215 0 1403715306.912143
1403715307.362143 0.299730033 -0.006182000 -0.068834752 0.070087798 -0.447591752 -0.193955615 0.870132565 0 1403715306.912143
1403715307.412143 0.302476794 -0.004852016 -0.067974649 0.059734177 -0.438713133 -0.187163576 0.876887977 0 1403715306.912143
1403715307.462143 0.305120379 -0.003478840 -0.067506939 0.049924228 -0.430377454 -0.178605869 0.883392751 0 1403715302.662143
1403715307.512143 0.307271153 -0.002014965 -0.067406505 0.041713040 -0.421667993 -0.171292946 0.889446437 0 1403715302.662143
1403715307.562143 0.309478909 -0.000636466 -0.067220777 0.034299564 -0.413444877 -0.163247913 0.895118475 0 1403715302.662143
1403715307.612143 0.311639339 0.000684667 -0.066943564 0.028551077 -0.405361980 -0.155788764 0.900331259 0 1403715302.662143
1403715307.662143 0.313732326 0.002182793 -0.066838518 0.024294417 -0.396193504 -0.149019375 0.905667603 0 1403715307.662143
1403715307.712143 0.315569550 0.003738105 -0.066652097 0.020836061 -0.385538369 -0.144245341 0.911108911 0 1403715307.662143
1403715307.762143 0.317605257 0.005104646 -0.066288076 0.018772723 -0.374629438 -0.140406400 0.916289508 0 1403715307.662143
1403715307.812143 0.318904281 0.006651543 -0.066243455 0.017210750 -0.361733407 -0.137281284 0.921958089 0 1403715307.662143
1403715307.862143 0.320734382 0.008110324 -0.065753289 0.016457489 -0.349825621 -0.133783162 0.927067101 0 1403715307.662143
1403715307.912143 0.322225392 0.009605177 -0.065326430 0.015853547 -0.337449759 -0.131080762 0.932037652 0 1403715307.662143
1403715307.962143 0.323834896 0.011054058 -0.064558089 0.015706228 -0.325566173 -0.128063545 0.936674893 0 1403715307.662143
1403715308.012143 0.325316250 0.011953477 -0.063967675 0.015346126 -0.313609481 -0.124970824 0.941167295 0 1403715308.012143
1403715308.062143 0.326688558 0.013204971 -0.063339978 0.015028705 -0.301656008 -0.121007763 0.945587099 0 1403715308.012143
1403715308.112143 0.327757299 0.014359161 -0.062844008 0.014833083 -0.289834917 -0.117185265 0.949759603 0 1403715308.012143
1403715308.162143 0.328888923 0.015692059 -0.062123723 0.014728976 -0.279487908 -0.114038691 0.953239083 0 1403715308.012143
1403715308.212143 0.329756320 0.017048327 -0.061746802 0.015688006 -0.269775331 -0.111007757 0.956374705 0 1403715308.012143
1403715308.262143 0.330247581 0.018152101 -0.061160956 0.014829385 -0.260322362 -0.107625984 0.959389985 0 1403715308.012143
1403715308.312143 0.330961108 0.019501919 -0.060563181 0.015156693 -0.251157969 -0.105215430 0.962091327 0 1403715308.012143
1403715308.362143 0.331113636 0.020592909 -0.060007825 0.015224142 -0.242738888 -0.101414785 0.964655936 0 1403715308.012143
1403715308.412143 0.331714749 0.021764241 -0.059470054 0.014407056 -0.236282274 -0.097226314 0.966700673 0 1403715308.412143
1403715308.462143 0.331645042 0.023194458 -0.058711573 0.014016275 -0.231025711 -0.092395507 0.968449235 0 1403715308.012143
1403715308.512143 0.331633568 0.024052151 -0.058213331 0.013594990 -0.227948055 -0.087876074 0.969604433 0 1403715308.412143
1403715308.562143 0.331580967 0.024775423 -0.057452455 0.012162902 -0.226637304 -0.082767539 0.970379949 0 1403715308.412143
1403715308.612143 0.331458360 0.025281634 -0.057176776 0.011023179 -0.225622177 -0.078586929 0.970977485 0 1403715308.412143
1403715308.662143 0.331034690 0.025583904 -0.056462817 0.010625853 -0.225041196 -0.075838760 0.971335232 0 1403715308.412143
1403715308.712143 0.330760688 0.025489159 -0.056049146 0.008885093 -0.224761114 -0.073055543 0.971630812 0 1403715308.412143
1403715308.762143 0.330475658 0.024861459 -0.055860464 0.008117012 -0.224526241 -0.071995258 0.971770942 0 1403715308.412143
1403715308.812143 0.330086946 0.024358138 -0.055240087 0.006746687 -0.224919230 -0.071451403 0.971730709 0 1403715308.812143
1403715308.862143 0.330026567 0.023499597 -0.054776121 0.005126765 -0.225868240 -0.070049621 0.971622586 0 1403715308.412143
1403715308.912143 0.329536319 0.022591131 -0.054290425 0.003446228 -0.227468222 -0.068705201 0.971352637 0 1403715308.812143
1403715308.962143 0.329097152 0.021475893 -0.053699799 0.003098958 -0.229034603 -0.067393653 0.971077621 0 1403715308.812143
1403715309.012143 0.328605145 0.020681545 -0.052825678 0.004568487 -0.231552929 -0.065523505 0.970602453 0 1403715308.812143
1403715309.062143 0.328156412 0.019575911 -0.051764783 0.006515146 -0.235097438 -0.062574811 0.969933629 0 1403715308.812143
1403715309.112143 0.327869385 0.018654672 -0.050741106 0.007903619 -0.238539636 -0.059186906 0.969295263 0 1403715308.412143
1403715309.162143 0.327366590 0.017590392 -0.049527377 0.010005184 -0.242452756 -0.057514984 0.968405187 0 1403715308.812143
1403715309.212143 0.327197462 0.016605809 -0.048200447 0.014191230 -0.246863097 -0.053520441 0.967467189 0 1403715309.212143
1403715309.262143 0.327271700 0.015132295 -0.047108859 0.020616546 -0.251810104 -0.048737530 0.966328800 0 1403715308.412143
1403715309.312143 0.327206463 0.014054215 -0.045619346 0.027253259 -0.256141394 -0.046060506 0.965156615 0 1403715308.812143
1403715309.362143 0.327168047 0.013357471 -0.044290707 0.031557679 -0.257939339 -0.048950296 0.964404106 0 1403715309.212143
1403715309.412143 0.327459216 0.012496701 -0.042887181 0.033408210 -0.259201407 -0.054743972 0.963691711 0 1403715309.212143
1403715309.462143 0.327813357 0.011685844 -0.041367646 0.033999033 -0.259673327 -0.061414018 0.963141799 0 1403715309.212143
1403715309.512143 0.328352034 0.010695641 -0.039959025 0.034588836 -0.260248870 -0.067474559 0.962559819 0 1403715309.212143
1403715309.562143 0.329069614 0.009861836 -0.038468149 0.034499016 -0.261402130 -0.072529279 0.961882710 0 1403715309.212143
1403715309.612143 0.329743236 0.009007111 -0.037150003 0.034965936 -0.262394667 -0.076102942 0.961319327 0 1403715309.212143
1403715309.662143 0.330544412 0.008204847 -0.036050010 0.035346184 -0.263814181 -0.078705527 0.960707128 0 1403715309.662143
1403715309.712143 0.330920309 0.007439356 -0.034727290 0.034302492 -0.265266269 -0.079671979 0.960265338 0 1403715309.212143
1403715309.762143 0.331551522 0.006657822 -0.033609472 0.032918323 -0.267198592 -0.079999872 0.959750712 0 1403715309.212143
1403715309.812143 0.332613736 0.005850310 -0.032467984 0.030983036 -0.270681888 -0.078455441 0.958966196 0 1403715309.662143
1403715309.862143 0.333313704 0.005003090 -0.031359166 0.027543070 -0.273617297 -0.074712276 0.958536923 0 1403715309.662143
1403715309.912143 0.333975703 0.004301327 -0.030383348 0.023839649 -0.277037442 -0.070335485 0.957984805 0 1403715309.662143
1403715309.962143 0.334790468 0.003486466 -0.029242158 0.022278497 -0.279882252 -0.065746434 0.957521260 0 1403715309.662143
1403715310.012143 0.335674286 0.002869058 -0.027982067 0.023894507 -0.282538712 -0.061351482 0.956993699 0 1403715310.012143
1403715310.062143 0.336691529 0.002180137 -0.026742142 0.028679918 -0.284013748 -0.057444360 0.956668079 0 1403715309.662143
1403715310.112143 0.337873757 0.001332674 -0.025470212 0.033826813 -0.283146054 -0.054316070 0.956939816 0 1403715309.662143
1403715310.162143 0.339047104 0.000725572 -0.024039038 0.039848663 -0.280034602 -0.052015610 0.957751095 0 1403715310.012143
1403715310.212143 0.340578496 0.000172275 -0.022676442 0.045225315 -0.275165379 -0.052361507 0.958904088 0 1403715310.012143
1403715310.262143 0.342430443 -0.000510497 -0.021184158 0.049993362 -0.268231452 -0.054976568 0.960484385 0 1403715310.012143
1403715310.312143 0.344245583 -0.001143913 -0.019961096 0.054216977 -0.259074807 -0.059112936 0.962520897 0 1403715310.012143
1403715310.362143 0.346819997 -0.001498126 -0.018425668 0.057285056 -0.250676125 -0.061268695 0.964430451 0 1403715310.362143
1403715310.412143 0.348649979 -0.002046789 -0.017404949 0.058164310 -0.240697041 -0.062583014 0.966832638 0 1403715310.012143
1403715310.462143 0.350697100 -0.002374033 -0.016621409 0.057913817 -0.230535001 -0.062768757 0.969308913 0 1403715310.012143
1403715310.512143 0.353290975 -0.002520147 -0.015722757 0.054765269 -0.221793666 -0.062598690 0.971539974 0 1403715310.362143
1403715310.562143 0.355509698 -0.003081904 -0.015275322 0.049487483 -0.213711306 -0.063067846 0.973602116 0 1403715310.362143
1403715310.612143 0.357807308 -0.003233318 -0.014663718 0.043696698 -0.206410900 -0.063240707 0.975441337 0 1403715310.362143
1403715310.662143 0.359962821 -0.003677106 -0.014399861 0.037181966 -0.200085908 -0.063976891 0.976980090 0 1403715310.362143
1403715310.712143 0.362382144 -0.004210339 -0.014257722 0.031610191 -0.195160225 -0.064033203 0.978168249 0 1403715310.362143
1403715310.762143 0.364731640 -0.004345609 -0.013736431 0.027959669 -0.191576213 -0.063609518 0.979015172 0 1403715310.362143
1403715310.812143 0.366502315 -0.004591315 -0.013797314 0.024988713 -0.188082188 -0.062573485 0.979839444 0 1403715310.362143
1403715310.862143 0.368535638 -0.005108022 -0.013629615 0.023100995 -0.185751468 -0.061225977 0.980415344 0 1403715310.362143
1403715310.912143 0.370546281 -0.005107341 -0.013282256 0.022904631 -0.184127048 -0.059784073 0.980815232 0 1403715310.362143
1403715310.962143 0.372425199 -0.005120669 -0.013198618 0.021697570 -0.182285398 -0.057497364 0.981323242 0 1403715310.362143
1403715311.012143 0.373956561 -0.005633490 -0.013079892 0.018612660 -0.181056291 -0.054965016 0.981759191 0 1403715310.362143
1403715311.062143 0.375811309 -0.005807084 -0.012660212 0.015349803 -0.180997849 -0.050178431 0.982082665 0 1403715310.362143
1403715311.112143 0.377588868 -0.006003266 -0.012097549 0.012487175 -0.180853412 -0.046754487 0.982318759 0 1403715310.362143
1403715311.162143 0.379389763 -0.006210721 -0.011751064 0.010597896 -0.180647835 -0.043366693 0.982534170 0 1403715310.362143
1403715311.212143 0.381102860 -0.006349243 -0.011261367 0.009392017 -0.180966288 -0.038789637 0.982679248 0 1403715310.362143
1403715311.262143 0.383035958 -0.006855199 -0.010880643 0.007892055 -0.180726960 -0.036729272 0.982815623 0 1403715310.362143
1403715311.312143 0.384626091 -0.007108101 -0.010065827 0.006561673 -0.180839524 -0.033923756 0.982905507 0 1403715310.362143
1403715311.362143 0.386155427 -0.007611122 -0.009370811 0.004401926 -0.180256531 -0.032526646 0.983071864 0 1403715310.362143
1403715311.412143 0.388252199 -0.007769356 -0.008523741 0.004242589 -0.179180369 -0.033375967 0.983240843 0 1403715310.362143
1403715311.462143 0.390056908 -0.008006368 -0.007408230 0.004646685 -0.177105770 -0.036744580 0.983494699 0 1403715310.362143
1403715311.512143 0.391923845 -0.008655349 -0.006284712 0.004842976 -0.174201280 -0.041667581 0.983816206 0 1403715310.362143
1403715311.562143 0.393962026 -0.009516764 -0.005060765 0.005680038 -0.172165871 -0.045246519 0.984011889 0 1403715310.362143
1403715311.612143 0.395327121 -0.010016521 -0.003607452 0.007516209 -0.169911727 -0.047713783 0.984274864 0 1403715310.362143
1403715311.662143 0.397673696 -0.010956151 -0.002126893 0.008440432 -0.168863386 -0.049475845 0.984360754 0 1403715310.362143
1403715311.712143 0.399364471 -0.011902826 -0.000548893 0.008632728 -0.168630406 -0.048604913 0.984442413 0 1403715310.362143
1403715311.762143 0.401265264 -0.012805373 0.001182557 0.009012571 -0.168691486 -0.046758536 0.984517992 0 1403715310.362143
1403715311.812143 0.402853906 -0.013920054 0.002783801 0.009105136 -0.168168887 -0.045051508 0.984686136 0 1403715310.362143
1403715311.862143 0.404570580 -0.014801046 0.004618702 0.009418467 -0.168092951 -0.041043140 0.984871328 0 1403715310.362143
1403715311.912143 0.406311035 -0.015626218 0.006410145 0.010913120 -0.167172685 -0.039209049 0.985087276 0 1403715310.362143
1403715311.962143 0.407836527 -0.016447095 0.008274279 0.011464054 -0.164966494 -0.039574284 0.985438228 0 1403715310.362143
1403715312.012143 0.409455866 -0.017388629 0.010326604 0.011929331 -0.162035540 -0.041788485 0.985827565 0 1403715310.362143
1403715312.062143 0.410890341 -0.018414157 0.012123004 0.012128630 -0.158669680 -0.044893622 0.986236036 0 1403715310.362143
1403715312.112143 0.412466735 -0.019678304 0.014306003 0.012966492 -0.156212121 -0.046250839 0.986554861 0 1403715310.362143
1403715312.162143 0.414201707 -0.020689389 0.016379034 0.014437737 -0.154155821 -0.047937915 0.986777365 0 1403715310.362143
1403715312.212143 0.415264994 -0.021466985 0.018399749 0.015559395 -0.151589125 -0.048686612 0.987121224 0 1403715310.362143
1403715312.262143 0.416860372 -0.022649882 0.020430580 0.015466549 -0.150269210 -0.048569590 0.987330258 0 1403715310.362143
1403715312.312143 0.418086410 -0.024083447 0.022446802 0.014624904 -0.149314046 -0.046050612 0.987608671 0 1403715310.362143
1403715312.362143 0.419585764 -0.025311396 0.024657829 0.013579898 -0.149214134 -0.043312024 0.987762570 0 1403715310.362143
1403715312.412143 0.420648962 -0.025771484 0.026997874 0.014674903 -0.148744434 -0.040590115 0.987933338 0 1403715310.362143
1403715312.462143 0.422156781 -0.027737502 0.029365413 0.013469749 -0.149149969 -0.038116232 0.987987936 0 1403715310.362143
1403715312.512143 0.423296809 -0.028502094 0.031791378 0.016036773 -0.149147540 -0.035875473 0.988033831 0 1403715310.362143
1403715312.562143 0.424090683 -0.029505417 0.033967383 0.017486099 -0.147767484 -0.036395140 0.988197625 0 1403715310.362143
1403715312.612143 0.425456822 -0.030683096 0.036319651 0.020587515 -0.147373632 -0.038109556 0.988132000 0 1403715310.362143
1403715312.662143 0.427076846 -0.031008454 0.038628083 0.026819460 -0.147196487 -0.039978206 0.987935066 0 1403715310.362143
1403715312.712143 0.427962363 -0.032068014 0.041413993 0.030972268 -0.146518484 -0.041780725 0.987839818 0 1403715310.362143
1403715312.762143 0.428968221 -0.032031681 0.043433130 0.036160193 -0.146386698 -0.044585988 0.987560391 0 1403715310.362143
1403715312.812143 0.430047899 -0.032996673 0.046196293 0.039052062 -0.146410078 -0.048954535 0.987239838 0 1403715310.362143
1403715312.862143 0.431045026 -0.033807997 0.048170105 0.044196960 -0.147028938 -0.052312490 0.986758590 0 1403715310.362143
1403715312.912143 0.431515664 -0.034035441 0.050175514 0.050114766 -0.148239195 -0.054025143 0.986202359 0 1403715310.362143
1403715312.962143 0.432743043 -0.035274684 0.052204967 0.053764250 -0.150568321 -0.056035936 0.985544860 0 1403715310.362143
1403715313.012143 0.434706151 -0.036494438 0.053816989 0.057167254 -0.154691666 -0.057684217 0.984619200 0 1403715310.362143
1403715313.062143 0.434316903 -0.036833018 0.054789048 0.059906349 -0.154483661 -0.060500786 0.984319925 0 1403715310.362143
1403715313.112143 0.436202615 -0.038709491 0.055494938 0.058493327 -0.158079892 -0.063141279 0.983667910 0 1403715310.362143
1403715313.162143 0.436735243 -0.039854065 0.055995777 0.059013706 -0.159985498 -0.064046592 0.983270109 0 1403715310.362143
1403715313.212143 0.437579840 -0.041989535 0.056366663 0.056378871 -0.163044080 -0.063341372 0.982967913 0 1403715310.362143
1403715313.262143 0.438289672 -0.043044195 0.056567553 0.053514957 -0.166304126 -0.061962221 0.982669711 0 1403715310.362143
1403715313.312143 0.438531846 -0.044385232 0.056312568 0.049162537 -0.168582544 -0.060495079 0.982600331 0 1403715310.362143
1403715313.362143 0.439111143 -0.045881040 0.056660384 0.043899871 -0.170922786 -0.059712205 0.982493103 0 1403715310.362143
1403715313.412143 0.439692557 -0.046533328 0.056489784 0.040199082 -0.172283217 -0.059713200 0.982413828 0 1403715310.362143
1403715313.462143 0.440291673 -0.047806013 0.056434296 0.035951957 -0.172590017 -0.058648571 0.982588708 0 1403715310.362143
1403715313.512143 0.440550864 -0.048121966 0.056117021 0.035630345 -0.169989601 -0.058109324 0.983085632 0 1403715310.362143
1403715313.562143 0.440978199 -0.049032442 0.055604346 0.034009207 -0.166215226 -0.058062598 0.983790994 0 1403715310.362143
1403715313.612143 0.441625506 -0.049869757 0.055128664 0.032701880 -0.162059784 -0.059280433 0.984455764 0 1403715310.362143
