ts tx ty tz qx qy qz qw agent map
1403715916.034058 -0.149259686 0.269578725 -1.363138199 0.001852242 -0.611410081 -0.256100804 0.748723388 1 0
1403715916.084058 -0.170703530 0.279481620 -1.363671660 0.006205325 -0.611905277 -0.251472235 0.749863446 1 0
1403715916.134058 -0.193071604 0.281951308 -1.363126516 0.007608114 -0.610016406 -0.250992864 0.751548231 1 0
1403715916.184058 -0.215634942 0.289470166 -1.361929059 0.011921428 -0.607039511 -0.245916620 0.755569994 1 0
1403715916.234058 -0.238424420 0.294097960 -1.357953787 0.014270707 -0.602960229 -0.241466448 0.760216713 1 0
1403715916.284058 -0.260955215 0.297492325 -1.351538658 0.015991805 -0.597327948 -0.237092480 0.765983522 1 0
1403715916.334058 -0.283516765 0.307966024 -1.351261616 0.019716142 -0.588347733 -0.230737612 0.774737656 1 0
1403715916.384058 -0.305491567 0.312889814 -1.347320795 0.020545311 -0.579528868 -0.224494383 0.783151627 1 0
1403715916.434058 -0.329013348 0.312512904 -1.345110416 0.018954936 -0.569878817 -0.218828082 0.791828990 1 0
1403715916.484058 -0.352632165 0.316777766 -1.340878725 0.017310459 -0.559710860 -0.212097228 0.800898850 1 0
1403715916.534058 -0.374658585 0.319344759 -1.336098909 0.013601515 -0.548588037 -0.205891937 0.810231328 1 0
1403715916.584058 -0.397108674 0.326280773 -1.331840873 0.012550906 -0.535720944 -0.199260950 0.820451498 1 0
1403715916.634058 -0.420307994 0.328511447 -1.327838659 0.009206987 -0.523648620 -0.192135677 0.829934478 1 0
1403715916.684058 -0.440918326 0.332510591 -1.324034810 0.005590997 -0.512086570 -0.182888478 0.839218676 1 0
1403715916.734058 -0.463566899 0.333937049 -1.319079161 0.001005794 -0.502095044 -0.174148634 0.847096086 1 0
1403715916.784058 -0.483357072 0.340484798 -1.313277364 -0.001513064 -0.493841559 -0.163132742 0.854111195 1 0
1403715916.834058 -0.507869959 0.343490899 -1.310238004 -0.004993314 -0.484320313 -0.154918820 0.861051202 1 0
1403715916.884058 -0.526224792 0.347640842 -1.302108407 -0.008567959 -0.480186492 -0.141988739 0.865555704 1 0
1403715916.934058 -0.549581110 0.344355851 -1.297141433 -0.011344297 -0.473524392 -0.133373201 0.870550156 1 0
1403715916.984058 -0.571191788 0.337891042 -1.291258693 -0.014608786 -0.468134403 -0.127280653 0.874320626 1 0
1403715917.034058 -0.587605894 0.342383832 -1.281732082 -0.012004229 -0.465299189 -0.117963850 0.877175689 1 0
1403715917.084058 -0.601595759 0.342448443 -1.269948244 -0.003891436 -0.462146819 -0.112526864 0.879626572 1 0
1403715917.134058 -0.624977052 0.337336361 -1.260061622 0.009877872 -0.455145121 -0.109879769 0.883556306 1 0
1403715917.184058 -0.643566549 0.340060532 -1.250391841 0.033053633 -0.444363177 -0.112369739 0.888156474 1 0
1403715917.234058 -0.653408289 0.336127698 -1.236348271 0.053163912 -0.434609056 -0.117953561 0.891277492 1 0
1403715917.284058 -0.668057442 0.329153627 -1.224814653 0.064629145 -0.423642367 -0.123313129 0.895066559 1 0
1403715917.334058 -0.682646334 0.324206501 -1.214492440 0.075295031 -0.412393272 -0.125220031 0.899212122 1 0
1403715917.384058 -0.692074537 0.321431905 -1.202544332 0.081624582 -0.404834360 -0.126383290 0.901927888 1 0
1403715917.434058 -0.705912888 0.317158759 -1.195199728 0.081994176 -0.397731543 -0.126761928 0.904996157 1 0
1403715917.484058 -0.713644445 0.316037416 -1.184561729 0.076425739 -0.395479232 -0.123586163 0.906907856 1 0
1403715917.534058 -0.723760247 0.306182683 -1.179314256 0.063063629 -0.391122073 -0.126270384 0.909451663 1 0
1403715917.584058 -0.731962502 0.308664203 -1.170951247 0.052898150 -0.390873909 -0.120176345 0.911030769 1 0
1403715917.634058 -0.735514879 0.312533587 -1.162875772 0.046858102 -0.391772091 -0.114687048 0.911682963 1 0
1403715917.684058 -0.742880940 0.311206043 -1.155595303 0.042892765 -0.392564893 -0.108757406 0.912263572 1 0
1403715917.734058 -0.747147679 0.315092444 -1.148266196 0.046345703 -0.395569563 -0.101473227 0.911635935 1 0
1403715917.784058 -0.754221380 0.314437449 -1.142543435 0.050236180 -0.395711333 -0.097974896 0.911751032 1 0
1403715917.834058 -0.754970312 0.314881653 -1.133328557 0.056740187 -0.398584872 -0.095019616 0.910429537 1 0
1403715917.884058 -0.753638864 0.317781836 -1.125648737 0.064397350 -0.400763601 -0.092511795 0.909221172 1 0
1403715917.934058 -0.758183599 0.317458183 -1.121093154 0.069768190 -0.399455816 -0.094968900 0.909147143 1 0
1403715917.984058 -0.754967093 0.316096008 -1.115160465 0.073754273 -0.400335252 -0.099061601 0.908008158 1 0
1403715918.034058 -0.752632499 0.316755086 -1.108639002 0.078628376 -0.398464233 -0.103879094 0.907883883 1 0
1403715918.084058 -0.747576594 0.320291519 -1.103433132 0.082814313 -0.393855989 -0.109830253 0.908821523 1 0
1403715918.134058 -0.739232659 0.322509825 -1.098239183 0.084274493 -0.388714761 -0.116172001 0.910111427 1 0
1403715918.184058 -0.730572701 0.322985291 -1.093765140 0.085915357 -0.382069886 -0.120470785 0.912210524 1 0
1403715918.234058 -0.723543525 0.322819650 -1.093236327 0.086136751 -0.375692159 -0.119369224 0.914979160 1 0
1403715918.284058 -0.717894077 0.321972430 -1.093037605 0.083348088 -0.369073570 -0.114617050 0.918531895 1 0
1403715918.334058 -0.709002793 0.324502766 -1.092823982 0.075881526 -0.363865137 -0.106302373 0.922249436 1 0
1403715918.384058 -0.701975524 0.326820880 -1.092670083 0.063083433 -0.357160598 -0.099227518 0.926612556 1 0
1403715918.434058 -0.687105060 0.330010772 -1.090420961 0.049273629 -0.353037745 -0.091836274 0.929786325 1 0
1403715918.484058 -0.675090194 0.341422945 -1.088344932 0.037804727 -0.346855879 -0.083246432 0.933451593 1 0
1403715918.534058 -0.660672545 0.353271931 -1.083842993 0.030035976 -0.340137333 -0.076149032 0.936806202 1 0
1403715918.584058 -0.646694779 0.364171892 -1.080465198 0.022900544 -0.333653361 -0.069876857 0.939823568 1 0
1403715918.634058 -0.634480357 0.371426940 -1.076141477 0.018078705 -0.326364815 -0.068993270 0.942549288 1 0
1403715918.684058 -0.622862339 0.375380099 -1.074102998 0.014457982 -0.317329645 -0.073941857 0.945317686 1 0
1403715918.734058 -0.610489368 0.381820291 -1.072260976 0.011969483 -0.307807326 -0.079842970 0.948017120 1 0
1403715918.784058 -0.589980602 0.388674021 -1.068854690 0.013133214 -0.301584452 -0.088399440 0.949241757 1 0
1403715918.834058 -0.573825419 0.400763780 -1.065054536 0.012249583 -0.293262929 -0.096310198 0.951089501 1 0
1403715918.884058 -0.553115129 0.401099920 -1.063151002 0.007052097 -0.289016098 -0.110221207 0.950931787 1 0
1403715918.934058 -0.541381359 0.404078901 -1.061400890 0.000066307 -0.282705516 -0.118927307 0.951805651 1 0
1403715918.984058 -0.522716880 0.413847864 -1.056098819 -0.005639901 -0.280363262 -0.121132478 0.952203512 1 0
1403715919.034058 -0.507946730 0.408654541 -1.053930283 -0.015194116 -0.278018802 -0.127959803 0.951893389 1 0
1403715919.084058 -0.493323684 0.404432148 -1.053207040 -0.020875635 -0.275077969 -0.135791600 0.951555073 1 0
1403715919.134058 -0.488507569 0.397114724 -1.055877328 -0.021417314 -0.269092917 -0.146833196 0.951614618 1 0
1403715919.184058 -0.469770551 0.395135611 -1.051572204 -0.016566936 -0.268495977 -0.154021248 0.950743377 1 0
1403715919.234058 -0.458896160 0.389567465 -1.044319153 -0.009285622 -0.268046826 -0.163282886 0.949422657 1 0
1403715919.284058 -0.448364943 0.386010677 -1.037753224 0.002804274 -0.268120259 -0.170345962 0.948201478 1 0
1403715919.334058 -0.444992959 0.379237801 -1.035996318 0.013043753 -0.265429229 -0.178069755 0.947453678 1 0
1403715919.384058 -0.439624697 0.373693109 -1.031138778 0.019894905 -0.267377406 -0.177690178 0.946857870 1 0
1403715919.434058 -0.438325524 0.369345307 -1.028872490 0.021499790 -0.270169765 -0.170679450 0.947319686 1 0
1403715919.484058 -0.434985638 0.368005633 -1.022696495 0.022978254 -0.275258094 -0.161160886 0.947487354 1 0
1403715919.534058 -0.434445977 0.369142175 -1.017537713 0.024367677 -0.278754115 -0.152495697 0.947864711 1 0
1403715919.584058 -0.436008096 0.369868904 -1.013832331 0.024895800 -0.280665278 -0.145715788 0.948353350 1 0
1403715919.634058 -0.436210036 0.374186277 -1.007637501 0.026175013 -0.282624632 -0.140370503 0.948543310 1 0
1403715919.684058 -0.435493559 0.377908885 -0.999611795 0.026192924 -0.284685969 -0.138104379 0.948258936 1 0
1403715919.734058 -0.438166499 0.383465648 -0.995045066 0.026618276 -0.283815175 -0.137955621 0.948529780 1 0
1403715919.784058 -0.439892769 0.388821572 -0.987285137 0.027843960 -0.282894850 -0.140981957 0.948324561 1 0
1403715919.834058 -0.443485558 0.399586737 -0.982245982 0.030537004 -0.281506687 -0.142078489 0.948491037 1 0
1403715919.884058 -0.446908891 0.408164680 -0.976436019 0.030927539 -0.280553281 -0.143744051 0.948509932 1 0
1403715919.934058 -0.451646209 0.414278030 -0.971723557 0.027456902 -0.280248165 -0.145297050 0.948470354 1 0
1403715919.984058 -0.457067490 0.421612412 -0.966217995 0.021574534 -0.280745804 -0.145849049 0.948390484 1 0
1403715920.034058 -0.462350905 0.429234505 -0.961763382 0.017122656 -0.281527102 -0.145770118 0.948261857 1 0
1403715920.084058 -0.467382520 0.434350908 -0.957945645 0.013087421 -0.283277422 -0.145694688 0.947816253 1 0
1403715920.134058 -0.476103067 0.437981099 -0.955061138 0.008274406 -0.284161985 -0.144430280 0.947799265 1 0
1403715920.184058 -0.484456122 0.439166218 -0.951650918 0.005073797 -0.285734087 -0.142900273 0.947581112 1 0
1403715920.234058 -0.494791269 0.438800007 -0.950804710 0.002475566 -0.287797689 -0.140093625 0.947386026 1 0
1403715920.284058 -0.506019294 0.437008649 -0.949035585 0.004017470 -0.291908741 -0.135057956 0.946854055 1 0
1403715920.334058 -0.515439153 0.433861136 -0.947136343 0.007378279 -0.298224956 -0.129670799 0.945617795 1 0
1403715920.384058 -0.527930260 0.429241002 -0.946622849 0.010040682 -0.302140027 -0.126035780 0.944841623 1 0
1403715920.434058 -0.541509807 0.421596229 -0.946414411 0.013357009 -0.306565642 -0.121025100 0.944029748 1 0
1403715920.484058 -0.556218028 0.416381836 -0.948104322 0.018204190 -0.309124917 -0.117530130 0.943555534 1 0
1403715920.534058 -0.568035960 0.412151635 -0.945525408 0.024653273 -0.313442290 -0.112774596 0.942564666 1 0
1403715920.584058 -0.580929279 0.404094666 -0.945638239 0.029069096 -0.316332519 -0.108450435 0.941980481 1 0
1403715920.634058 -0.588698804 0.400003999 -0.941567242 0.035425108 -0.322070062 -0.104299642 0.940285861 1 0
1403715920.684058 -0.603120208 0.394117475 -0.942828834 0.040223539 -0.323347986 -0.100843608 0.940031290 1 0
1403715920.734058 -0.612119198 0.387173921 -0.941845536 0.045956746 -0.327478051 -0.098962799 0.938537419 1 0
1403715920.784058 -0.620965123 0.381291032 -0.940796912 0.051270671 -0.332903981 -0.097568803 0.936497033 1 0
1403715920.834058 -0.628862262 0.371197522 -0.943481088 0.052804470 -0.337685555 -0.099435605 0.934501350 1 0
1403715920.884058 -0.638712704 0.361871064 -0.947112858 0.052196950 -0.342125446 -0.101253822 0.932723582 1 0
1403715920.934058 -0.645374179 0.351644397 -0.949833095 0.048260137 -0.349281251 -0.102648467 0.930127323 1 0
1403715920.984058 -0.649446011 0.342114389 -0.952987850 0.040522363 -0.357635379 -0.105456889 0.927002609 1 0
1403715921.034058 -0.655384064 0.329965115 -0.959677875 0.032110039 -0.363975346 -0.109333977 0.924411774 1 0
1403715921.084058 -0.656445384 0.318002999 -0.964553237 0.025885206 -0.372158259 -0.114210613 0.920751929 1 0
1403715921.134058 -0.664407372 0.304172009 -0.969984472 0.019824175 -0.376893640 -0.121144012 0.918086231 1 0
1403715921.184058 -0.665757179 0.291214049 -0.973744690 0.018478606 -0.383133680 -0.125645369 0.914921045 1 0
1403715921.234058 -0.667278171 0.279847115 -0.979885101 0.017968683 -0.387349546 -0.129444584 0.912623465 1 0
1403715921.284058 -0.667912662 0.265668005 -0.982236564 0.018073432 -0.391378492 -0.134467185 0.910172999 1 0
1403715921.334058 -0.671106696 0.255314320 -0.985611260 0.019146463 -0.392598778 -0.140476689 0.908716619 1 0
1403715921.384058 -0.673913121 0.243729994 -0.988345921 0.019387295 -0.393659800 -0.147038594 0.907213211 1 0
1403715921.434058 -0.679743826 0.227598101 -0.992217839 0.018206870 -0.392693520 -0.155282453 0.906282365 1 0
1403715921.484058 -0.680074990 0.214633286 -0.993134797 0.018220644 -0.394209743 -0.158311293 0.905099034 1 0
1403715921.534058 -0.684932947 0.202019066 -0.997349560 0.019081863 -0.393570870 -0.160812706 0.904918313 1 0
1403715921.584058 -0.687965274 0.189272270 -0.999642253 0.019908607 -0.393879890 -0.161148503 0.904706359 1 0
1403715921.634058 -0.690293670 0.174716637 -1.002781034 0.022118492 -0.394369364 -0.161876455 0.904311717 1 0
1403715921.684058 -0.696029544 0.154844776 -1.008705258 0.019366836 -0.393787950 -0.162815198 0.904459655 1 0
1403715921.734058 -0.700853288 0.136465549 -1.011224627 0.018306715 -0.394125462 -0.161510453 0.904568672 1 0
1403715921.784058 -0.709738374 0.122537211 -1.016292810 0.018529398 -0.393908173 -0.155418634 0.905725241 1 0
1403715921.834058 -0.715476990 0.101091437 -1.020451665 0.015587000 -0.394613266 -0.153543815 0.905793488 1 0
1403715921.884058 -0.719235063 0.088955365 -1.023149014 0.016740650 -0.395704955 -0.148615181 0.906118631 1 0
1403715921.934058 -0.723593652 0.076716326 -1.025513768 0.019169074 -0.395964533 -0.143760636 0.906740069 1 0
1403715921.984058 -0.726128578 0.063360132 -1.025826097 0.019260699 -0.397117704 -0.141872123 0.906531334 1 0
1403715922.034058 -0.741018534 0.045546696 -1.029708028 0.018615235 -0.392863899 -0.144027844 0.908056915 1 0
1403715922.084058 -0.746062994 0.032185391 -1.031797171 0.021322494 -0.391700983 -0.143771887 0.908540249 1 0
1403715922.134058 -0.752769470 0.017478334 -1.033569932 0.024542000 -0.391426861 -0.141174838 0.908984303 1 0
1403715922.184058 -0.756049752 0.001307352 -1.034023762 0.028776428 -0.392525345 -0.138460070 0.908803940 1 0
1403715922.234058 -0.761392951 -0.011385154 -1.037267685 0.034866322 -0.391741127 -0.133324012 0.909696639 1 0
1403715922.284058 -0.765679598 -0.029054642 -1.040308356 0.039230634 -0.392269284 -0.131672025 0.909531891 1 0
1403715922.334058 -0.770365596 -0.051329385 -1.043413758 0.041816272 -0.392106295 -0.132865429 0.909313381 1 0
1403715922.384058 -0.771426201 -0.069828458 -1.046751380 0.045764472 -0.392081380 -0.134608313 0.908877611 1 0
1403715922.434058 -0.773594856 -0.087149873 -1.051128030 0.048519205 -0.390916109 -0.137994260 0.908728838 1 0
1403715922.484058 -0.777967572 -0.107388943 -1.056316614 0.048895102 -0.390753984 -0.139126763 0.908605754 1 0
1403715922.534058 -0.781348884 -0.124871060 -1.060427070 0.048573706 -0.391431570 -0.138831109 0.908376515 1 0
1403715922.584058 -0.779806376 -0.143486649 -1.064526677 0.048243474 -0.393961370 -0.136140838 0.907707393 1 0
1403715922.634058 -0.785767794 -0.160559416 -1.069438934 0.048319269 -0.394317418 -0.134033963 0.907862306 1 0
1403715922.684058 -0.787247777 -0.174731046 -1.075079203 0.049558777 -0.394553632 -0.132744282 0.907882333 1 0
1403715922.734058 -0.785656929 -0.188557446 -1.077299476 0.049272448 -0.395976663 -0.132574275 0.907303095 1 0
1403715922.784058 -0.786826968 -0.198203906 -1.081423759 0.051205624 -0.394766510 -0.135672748 0.907265365 1 0
1403715922.834058 -0.785128713 -0.212835208 -1.084262133 0.049031012 -0.394523680 -0.139461786 0.906916499 1 0
1403715922.884058 -0.784455299 -0.218310893 -1.085906267 0.051235467 -0.394046694 -0.143260241 0.906409800 1 0
1403715922.934058 -0.785517871 -0.222137600 -1.089613080 0.052642737 -0.391932309 -0.145212114 0.906935155 1 0
1403715922.984058 -0.784426808 -0.227049395 -1.092986941 0.054080661 -0.391370744 -0.146111250 0.906948566 1 0
1403715923.034058 -0.782042444 -0.235946268 -1.094971180 0.052784868 -0.391922176 -0.148738086 0.906359673 1 0
1403715923.084058 -0.781778157 -0.242240191 -1.097698212 0.051547855 -0.391251206 -0.150888890 0.906365275 1 0
1403715923.134058 -0.781105638 -0.243211418 -1.102985382 0.052116018 -0.389773875 -0.151400656 0.906883776 1 0
1403715923.184058 -0.778605700 -0.251070231 -1.106718779 0.047908343 -0.390370071 -0.154757410 0.906292558 1 0
1403715923.234058 -0.778047442 -0.257781804 -1.114688039 0.044672605 -0.388745844 -0.157451302 0.906691849 1 0
1403715923.284058 -0.776103079 -0.268058479 -1.121194959 0.038847610 -0.389376640 -0.158550411 0.906497896 1 0
1403715923.334058 -0.775495410 -0.278369546 -1.128723502 0.034239195 -0.390002429 -0.156874999 0.906706154 1 0
1403715923.384058 -0.773799658 -0.285536110 -1.135521650 0.029800732 -0.392609447 -0.152106822 0.906550229 1 0
1403715923.434058 -0.773272038 -0.297600240 -1.144137621 0.023876918 -0.394947141 -0.145891011 0.906731725 1 0
1403715923.484058 -0.772230387 -0.302904367 -1.150795460 0.021064579 -0.397535056 -0.139322490 0.906703711 1 0
1403715923.534058 -0.770873308 -0.310539365 -1.157507300 0.017003689 -0.400362939 -0.132991388 0.906495333 1 0
1403715923.584058 -0.770594716 -0.312916279 -1.163761497 0.015930435 -0.402179003 -0.126104653 0.906695068 1 0
1403715923.634058 -0.770417213 -0.314636976 -1.168570995 0.014872280 -0.403746367 -0.120096415 0.906832218 1 0
1403715923.684058 -0.768862963 -0.315023482 -1.169228792 0.014155450 -0.406450629 -0.115383253 0.906247377 1 0
1403715923.734058 -0.767134309 -0.314048767 -1.169715047 0.013880443 -0.408238351 -0.112930238 0.905756950 1 0
1403715923.784058 -0.764495075 -0.313079000 -1.169571757 0.013667080 -0.409168303 -0.109950073 0.905707240 1 0
1403715923.834058 -0.759518027 -0.303863317 -1.166714907 0.019007204 -0.410328805 -0.108625591 0.905245543 1 0
1403715923.884058 -0.758711219 -0.300527394 -1.164551020 0.024263002 -0.410061896 -0.108153000 0.905297518 1 0
1403715923.934058 -0.755865455 -0.294703394 -1.159708619 0.030476028 -0.410369754 -0.106330492 0.905185997 1 0
1403715923.984058 -0.750074089 -0.285505921 -1.153862357 0.038116220 -0.411101788 -0.107661918 0.904406726 1 0
1403715924.034058 -0.745196462 -0.277588606 -1.149001837 0.042238090 -0.409895003 -0.109166846 0.904590905 1 0
1403715924.084058 -0.737764001 -0.267306268 -1.141670942 0.047219217 -0.408852547 -0.113169275 0.904324472 1 0
1403715924.134058 -0.728276968 -0.248021632 -1.134076118 0.053232323 -0.407422453 -0.114228062 0.904502749 1 0
1403715924.184058 -0.720379591 -0.236468107 -1.128276587 0.054674484 -0.405970246 -0.117082879 0.904704690 1 0
1403715924.234058 -0.711000323 -0.223163858 -1.122184157 0.054809302 -0.404050708 -0.121215858 0.905011415 1 0
1403715924.284058 -0.701045990 -0.208666816 -1.116194487 0.054342989 -0.402735084 -0.123960212 0.905254185 1 0
1403715924.334058 -0.690404892 -0.196106553 -1.109953046 0.052202698 -0.400656104 -0.128257528 0.905703962 1 0
1403715924.384058 -0.677103817 -0.185613036 -1.099903941 0.048735254 -0.401202619 -0.132543609 0.905037880 1 0
1403715924.434058 -0.668326855 -0.173117220 -1.096710682 0.043495052 -0.398158878 -0.134471208 0.906363785 1 0
1403715924.484058 -0.658773899 -0.160322428 -1.093742847 0.036852885 -0.394834250 -0.138089612 0.907567680 1 0
1403715924.534058 -0.642950416 -0.149096638 -1.085004330 0.029749416 -0.395620912 -0.139956042 0.907199800 1 0
1403715924.584058 -0.635344267 -0.134790093 -1.083153725 0.026165973 -0.391987145 -0.140705407 0.908770323 1 0
1403715924.634058 -0.619927824 -0.124866031 -1.074152350 0.020265304 -0.393767685 -0.139141366 0.908392072 1 0
1403715924.684058 -0.607904434 -0.113809757 -1.071183443 0.015223132 -0.391174138 -0.132794216 0.910558462 1 0
1403715924.734058 -0.598492503 -0.102227688 -1.065374970 0.012944519 -0.387255222 -0.125693738 0.913272679 1 0
1403715924.784058 -0.586064458 -0.090193272 -1.060225010 0.012340911 -0.381454855 -0.118704572 0.916651070 1 0
1403715924.834058 -0.573026955 -0.078652017 -1.049954057 0.013093771 -0.375437826 -0.110993274 0.920084536 1 0
1403715924.884058 -0.558289289 -0.074921817 -1.041378379 0.011730437 -0.367256612 -0.106338747 0.923946500 1 0
1403715924.934058 -0.543225050 -0.064814180 -1.030892491 0.014637390 -0.357389629 -0.097527504 0.928734004 1 0
1403715924.984058 -0.527239203 -0.065625221 -1.018129587 0.016644685 -0.347081363 -0.094888948 0.932873845 1 0
1403715925.034058 -0.511079848 -0.051636066 -1.007759571 0.027206913 -0.333903849 -0.088236712 0.938073754 1 0
1403715925.084058 -0.495422423 -0.042732138 -0.996615171 0.038298879 -0.319764674 -0.083699755 0.943015456 1 0
1403715925.134058 -0.477964938 -0.041379072 -0.991962373 0.046360429 -0.304816693 -0.080250755 0.947891057 1 0
1403715925.184058 -0.463012904 -0.038807239 -0.987727523 0.051877514 -0.286999464 -0.075981654 0.953502476 1 0
1403715925.234058 -0.443810701 -0.035930417 -0.976495683 0.054093905 -0.272940546 -0.069941193 0.957959056 1 0
1403715925.284058 -0.421252966 -0.030313900 -0.968428493 0.054844562 -0.260381311 -0.062830262 0.961897135 1 0
1403715925.334058 -0.399313927 -0.028257925 -0.961771548 0.050672129 -0.248420119 -0.054301754 0.965800822 1 0
1403715925.384058 -0.379899740 -0.029702891 -0.959236145 0.044477675 -0.232911110 -0.046838894 0.970350623 1 0
1403715925.434058 -0.357754171 -0.032471858 -0.954864740 0.036101606 -0.218614712 -0.038697321 0.974375129 1 0
1403715925.484058 -0.336960822 -0.028269418 -0.954547346 0.028937839 -0.202859238 -0.030717643 0.978298068 1 0
1403715925.534058 -0.309234172 -0.029491672 -0.951051414 0.021894651 -0.189672202 -0.022570757 0.981343806 1 0
1403715925.584058 -0.278046012 -0.028488839 -0.943996906 0.017747419 -0.177001148 -0.016454743 0.983913064 1 0
1403715925.634058 -0.255886585 -0.030512040 -0.941276371 0.014539954 -0.160148144 -0.009908716 0.986936212 1 0
1403715925.684058 -0.231465638 -0.028827468 -0.936147451 0.014559431 -0.144662723 -0.003251602 0.989368618 1 0
1403715925.734058 -0.209491581 -0.026180625 -0.933565438 0.016034709 -0.127684325 0.002531437 0.991681993 1 0
1403715925.784058 -0.180823386 -0.029860342 -0.931403100 0.014689761 -0.112118132 0.008288692 0.993551731 1 0
1403715925.834058 -0.166879222 -0.025570856 -0.926797032 0.017876282 -0.092552975 0.016527357 0.995410085 1 0
1403715925.884058 -0.138157859 -0.029991334 -0.921643376 0.018984651 -0.075592034 0.021265054 0.996731281 1 0
1403715925.934058 -0.110575996 -0.019501410 -0.920896173 0.023830218 -0.058039982 0.022966534 0.997765541 1 0
1403715925.984058 -0.068076432 -0.025221607 -0.916411221 0.024752716 -0.043216232 0.028639328 0.998348355 1 0
1403715926.034058 -0.042068947 -0.031055873 -0.913433254 0.026881684 -0.024600094 0.034386776 0.998744130 1 0
1403715926.084058 -0.012494906 -0.028313678 -0.904076338 0.033421021 -0.007833291 0.042658452 0.998499870 1 0
1403715926.134058 0.003587062 -0.016440744 -0.904197693 0.043000441 0.012693811 0.050380256 0.997723281 1 0
1403715926.184058 0.021186147 -0.005903246 -0.894532025 0.051185522 0.034642097 0.060001094 0.996282995 1 0
1403715926.234058 0.058032427 0.000141176 -0.888385952 0.055887166 0.052065071 0.067529462 0.994789302 1 0
1403715926.284058 0.097291008 0.001723716 -0.896643341 0.057955906 0.070088230 0.077193007 0.992859542 1 0
1403715926.334058 0.127976745 0.018758984 -0.879052520 0.064773805 0.090513453 0.082094550 0.990389943 1 0
1403715926.384058 0.160692111 0.031990759 -0.869876444 0.068787336 0.112036772 0.086835064 0.987509906 1 0
1403715926.434058 0.189771712 0.039834496 -0.873884737 0.073648654 0.134136900 0.088665582 0.984236598 1 0
1403715926.484058 0.225659356 0.032116838 -0.878041029 0.073819272 0.153974667 0.089227982 0.981265008 1 0
1403715926.534058 0.257539034 0.051105037 -0.877244651 0.077181540 0.174705565 0.091051765 0.977358997 1 0
1403715926.584058 0.289026678 0.075685546 -0.883500099 0.078523122 0.194088683 0.092222624 0.973477662 1 0
1403715926.634058 0.321619153 0.079062007 -0.890938461 0.070242748 0.211353973 0.096941322 0.970050454 1 0
1403715926.684058 0.345862836 0.102905191 -0.884153605 0.065272674 0.230980784 0.102466151 0.965343535 1 0
1403715926.734058 0.382280767 0.114415102 -0.892116010 0.054894395 0.247365117 0.106570169 0.961477995 1 0
1403715926.784058 0.413906872 0.124694288 -0.905515075 0.045023892 0.263471961 0.109636620 0.957358479 1 0
1403715926.834058 0.443098307 0.141967416 -0.907768130 0.035663400 0.281047702 0.110116325 0.952688217 1 0
1403715926.884058 0.475320697 0.151623040 -0.922320545 0.025571086 0.294234097 0.112153247 0.948785603 1 0
1403715926.934058 0.507992983 0.166236490 -0.933826923 0.020145038 0.306542695 0.114656821 0.944711387 1 0
1403715926.984058 0.529280663 0.172245800 -0.937760770 0.013758490 0.321174264 0.119311206 0.939373553 1 0
1403715927.034058 0.552475572 0.184818998 -0.941731870 0.013018790 0.334494501 0.121911392 0.934388399 1 0
1403715927.084058 0.580712676 0.190733552 -0.952653170 0.014298535 0.345941275 0.123701550 0.929956019 1 0
1403715927.134058 0.609958827 0.195145577 -0.965319276 0.015515464 0.357034951 0.123668924 0.925738275 1 0
1403715927.184058 0.637154937 0.203276083 -0.975714445 0.017124515 0.371311545 0.118290484 0.920783341 1 0
1403715927.234058 0.663157701 0.211458579 -0.985613227 0.018590169 0.385227829 0.111793332 0.915836334 1 0
1403715927.284058 0.684605718 0.218861029 -0.997722566 0.019093489 0.398946792 0.105046667 0.910737097 1 0
1403715927.334058 0.704930186 0.226824582 -1.007099152 0.021105180 0.412326276 0.098527342 0.905446887 1 0
1403715927.384058 0.727082551 0.233549953 -1.005024552 0.027328597 0.426117718 0.093245506 0.899434388 1 0
1403715927.434058 0.746875823 0.239904895 -1.020311832 0.033682786 0.436108351 0.090749554 0.894672871 1 0
1403715927.484058 0.757904530 0.241136238 -1.021161914 0.044628661 0.447729588 0.094157204 0.888077080 1 0
1403715927.534058 0.775489867 0.245816246 -1.027429581 0.056656141 0.455701649 0.102529854 0.882390916 1 0
1403715927.584058 0.785884380 0.249089092 -1.038501501 0.067092746 0.464200914 0.110706456 0.876219273 1 0
1403715927.634058 0.794593513 0.255746722 -1.043817043 0.078669049 0.474166304 0.120231323 0.868632257 1 0
1403715927.684058 0.801172197 0.258798897 -1.051437616 0.084258713 0.485870510 0.128827125 0.860368490 1 0
1403715927.734058 0.811879039 0.268689871 -1.058421493 0.086190276 0.498476595 0.134168640 0.852109790 1 0
1403715927.784058 0.811675787 0.272040635 -1.067933440 0.083938926 0.514316618 0.140327379 0.841867566 1 0
1403715927.834058 0.820045769 0.285207152 -1.078726888 0.079083949 0.530172050 0.142055392 0.832156003 1 0
1403715927.884058 0.816634893 0.290351331 -1.087611198 0.072563633 0.547921360 0.146681741 0.820366561 1 0
1403715927.934058 0.818787396 0.300171375 -1.101506472 0.064510390 0.564615667 0.149612352 0.809112966 1 0
1403715927.984058 0.810855031 0.306263745 -1.107367754 0.055568777 0.583739936 0.155257255 0.795018971 1 0
1403715928.034058 0.806647301 0.312054574 -1.121307611 0.047792636 0.600674868 0.163494185 0.781137228 1 0
